382,DICROICA 7W CALIDA CANDELA,815.22,50,14,13,13
383,DICROICA DIMER 7W FRIA CANDELA,1158.16,50,14,13,13
384,DICROICA DIMER 7W CALIDA CANDELA,1158.16,50,14,13,13
385,DICROICA 12W CALIDA CANDELA,3205.20,20,14,13,13
386,DICROICA 12W FRIA CANDELA,3205.20,20,14,13,13
387,DICROICA DIMER 12W CALIDA CANDELA,4045.90,20,14,13,13
388,DICROICA DIMER 12W FRIA CANDELA,4045.90,20,14,13,13
389,LED GLOBO 12W CANDELA,2238.00,25,14,13,13
390,LED GOTA 5W FRIA CANDELA,606.17,50,14,13,13
391,LED GOTA 5W CALIDA CANDELA,606.17,50,14,13,13
392,LED VELA 5W FRIA E14 CANDELA,606.17,50,14,13,13
393,LED VELA 5W CALIDA E14 CANDELA,606.17,50,14,13,13
394,TUBO LED 9W CANDELA,1024.65,25,21,13,13
395,TUBO LED 18W CANDELA,1461.04,25,21,13,13
396,LUZ DE EMERGENCIA 30LED CANDELA,4655.43,40,14,13,13
397,LUZ DE EMERGENCIA 60LED CANDELA,7274.70,40,14,13,13
398,LED GOTA 7W FRIA INTERELEC,720.60,100,14,15,15
399,LED GOTA 7W CALIDA INTERELEC,720.60,100,14,15,15
400,LED 5W INTERELEC,653.50,100,14,15,15
401,LED 7W INTERELEC,697.00,100,14,15,15
402,LED 9W INTERELEC,648.70,100,14,15,15
403,LED 12W INTERELEC,754.80,100,14,15,15
404,LED 15W INTERELEC,847.00,100,14,15,15
405,LED ALTA POTENCIA 20W INTERELEC,1650.00,40,14,15,15
406,LED ALTA POTENCIA 30W INTERELEC,2606.00,30,14,15,15
407,LED ALTA POTENCIA 40W INTERELEC,3670.00,20,14,15,15
408,LED ALTA POTENCIA 50W INTERELEC,6222.00,8,14,15,15
409,DICROICA E27 5W INTERELEC,1517.00,50,14,15,15
410,LAMPARA AUTONOMA 9W INTERELEC,5498.00,50,14,15,15
411,LAMPARA AUTONOMA 12W INTERELEC,6039.00,50,14,15,15
412,LAMPARA CON SENSOR DE MOVIMIENTO INTERELEC,6933.00,10,14,15,15
413,LAMPARA CON FOTOCELULA INTERELEC,3813.60,10,14,15,15
414,LED ALTA POTENCIA 65W LIGHTRONIC,6991.66,0,14,27,16
415,LUZ DE EMERGENCIA 60LED LIGHTRONIC,14470.00,0,14,27,16
416,LUZ DE EMERGENCIA 90LED LIGHTRONIC,20141.00,0,14,27,16
417,LED ALTA POTENCIA 30W TREFILIGHT,0.00,50,14,17,17
418,DICROICA 5W FRIA TREFILIGHT,0.00,100,14,17,17
419,DICROICA 5W CALIDA TREFILIGHT,0.00,100,14,17,17
420,DICROICA 7W FRIA TREFILIGHT,0.00,100,14,17,17
421,DICROICA 7W CALIDA TREFILIGHT,0.00,100,14,17,17
422,LED 9W FRIA SICA,608.40,50,14,8,8
423,LED 13W FRIA SICA,768.95,100,14,8,8
424,LED 15W FRIA SICA,853.45,100,14,8,8
425,LED 5W CALIDA SICA,557.70,50,14,8,8
426,LED 7W CALIDA SICA,599.95,50,14,8,8
427,LED 9W CALIDA SICA,608.40,50,14,8,8
428,LED 13W CALIDA SICA,768.95,100,14,8,8
429,LED 15W CALIDA SICA,853.45,100,14,8,8
430,LED ALTA POTENCIA 20W SICA,2180.10,10,14,8,8
431,LED ALTA POTENCIA 30W SICA,2965.95,10,14,8,8
432,LED ALTA POTENCIA 40W SICA,4546.10,10,14,8,8
433,LED ALTA POTENCIA 50W E40 SICA,11128.65,10,14,8,8
434,LED ALTA POTENCIA 70W E40 SICA,20787.00,16,14,8,8
435,LED ALTA POTENCIA 100W SICA,29710.20,4,14,8,8
436,TUBO LED 9W GROW 1200K SICA,5551.65,25,21,8,8
437,TUBO LED 9W SICA,1487.20,25,21,8,8
438,TUBO LED 18W FRIO SICA,1622.40,25,21,8,8
439,TUBO LED 18W NEUTRO SICA,1622.40,25,21,8,8
440,LUZ DE EMERGENCIA 60LED 5HS SICA,11323.00,20,14,8,8
441,LUZ DE EMERGENCIA 60LED 8HS SICA,16300.05,15,14,8,8
442,LED VELA 4W E14 CALIDA SICA,608.40,100,14,8,8
443,LED GOTA 4W E14 FRIA SICA,608.40,100,14,8,8
444,LED GOTA 4W E14 CALIDA SICA,608.40,100,14,8,8
445,LED GOTA 4W E27 FRIA SICA,608.40,100,14,8,8
446,LED GOTA 4W E27 CALIDA SICA,608.40,100,14,8,8
447,"DICROICA 13,5W FRIA SICA",3633.50,20,14,8,8
448,"DICROICA 13,5W CALIDA SICA",3633.50,20,14,8,8
449,LED 7W JELUZ,0.00,100,14,23,5
450,LED 9W JELUZ,561.00,100,14,23,5
451,LED 12W JELUZ,654.50,100,14,23,5
452,LED 15W JELUZ,870.00,100,14,23,5
453,LED ALTA POTENCIA 20W BORUS,1610.30,50,14,17,17
454,LED ALTA POTENCIA 30W BORUS,2652.30,30,14,17,17
455,LED ALTA POTENCIA 40W BORUS,3741.63,20,14,17,17
456,LED ALTA POTENCIA 50W BORUS,5636.13,20,14,17,17
457,LAMPARA FILAMENTO G125 5W BORUS,3031.20,0,14,17,17
458,LAMPARA FILAMENTO ST64 5W BORUS,2936.50,0,14,17,17
459,LAMPARA FILAMENTO G95 5W BORUS,0.00,0,14,17,17
460,LAMPARA PERFUME 5W FRANCE,593.35,50,14,18,18
461,LAMPARA PERFUME 15W FRANCE,593.35,50,14,18,18
462,LAMPARA PERFUME 24W FRANCE,593.35,50,14,18,18
463,LAMAPARA GOTA ROJO FRANCE,637.80,100,14,18,18
464,LAMAPARA GOTA VERDE FRANCE,637.80,100,14,18,18
465,LAMAPARA GOTA AMARILLO FRANCE,637.80,100,14,18,18
466,LAMAPARA GOTA AZUL FRANCE,637.80,100,14,18,18
467,LAMPARA PERFUME LED FRANCE,2050.00,50,14,18,18
468,LAMPARA PERFUME ROJO FRANCE,623.20,50,14,18,18
469,LAMPARA PERFUME VERDE FRANCE,623.20,50,14,18,18
470,LAMPARA PERFUME AMARILLO FRANCE,623.20,50,14,18,18
471,LAMPARA PERFUME AZUL FRANCE,623.20,50,14,18,18
472,LAMPARA INCANDECENTE TRANSP. FRANCE,593.35,100,14,18,18
473,LAMPARA INCANDECENTE OPACA FRANCE,640.00,100,14,18,18
474,LAMPARA INCANDESCENTE TRANSP. SOL DE NOCHE,377.67,100,14,145,31
475,LAMPARA INCANDESCENTE OPACA SOL DE NOCHE,413.09,100,14,145,31
476,LAMPARA PERFUME 15W SOL DE NOCHE,414.00,50,14,145,31
477,REFLECTOR 10W BORUS,2844.00,0,22,17,17
478,REFLECTOR 20W BORUS,4574.70,0,22,17,17
479,REFLECTOR 30W BORUS,663.20,0,22,17,17
480,REFLECTOR 50W BORUS,8851.05,0,22,17,17
481,REFLECTOR 100W BORUS,17801.50,0,22,17,17
482,REFLECTOR 10W SICA,2528.40,20,22,8,8
483,REFLECTOR 20W SICA,3956.40,20,22,8,8
484,REFLECTOR 30W SICA,5275.20,16,22,8,8
485,REFLECTOR 50W SICA,6493.20,12,22,8,8
486,REFLECTOR 10W CANDELA,2126.80,20,22,13,13
487,REFLECTOR 20W CANDELA,2949.52,20,22,13,13
488,REFLECTOR 30W CANDELA,3289.23,20,22,13,13
489,REFLECTOR 50W CANDELA,6461.00,10,22,13,13
490,REFLECTOR 100W CANDELA,9064.30,10,22,13,13
491,REFLECTOR 150W CANDELA,14691.25,10,22,13,13
492,REFLECTOR 200W CANDELA,20318.20,10,22,13,13
493,REFLECTOR 10W KING,0.00,0,22,140,19
494,REFLECTOR 20W KING,0.00,0,22,140,19
495,LISTON LED 5W SICA,3738.00,25,21,8,8
496,LISTON LED 8W SICA,4536.00,25,21,8,8
497,LISTON LED 11W SICA,5308.80,25,21,8,8
498,LISTON LED 16W SICA,5745.60,25,21,8,8
499,LISTON SLIM 36W SICA,16077.60,25,21,8,8
500,LISTON LED 5W C/TECLA BORUS,3789.00,25,21,17,17
501,LISTON LED 8W C/TECLA BORUS,4357.40,25,21,17,17
502,LISTON LED 12W C/TECLA BORUS,5588.80,25,21,17,17
503,LISTON LED 16W C/TECLA BORUS,6157.12,25,21,17,17
504,LISTON ARMADO 9W CANDELA,3555.00,50,21,13,13
505,LISTON ARMADO 12W CANDELA,3864.00,50,21,13,13
506,LISTON ARMADO 18W CANDELA,4249.60,50,21,13,13
507,LISTON LED 22W DOBLE PHELIX,0.00,40,21,19,19
508,LISTON 12W AKAI,0.00,0,21,19,19
509,LISTON 9W LIGHTRONIC,1843.47,30,21,27,16
510,LISTON 18W LIGHTRONIC,2435.95,30,21,27,16
511,LISTON 9W BLANCO TREFI,1608.30,20,21,21,21
512,LISTON 9W NEGRO TREFI,1608.30,20,21,21,21
513,LISTON 18WBLANCO TREFI,2516.00,20,21,21,21
514,LISTON 18W NEGRO TREFI,2516.00,20,21,21,21
515,LISTON DOBLE 9W BLANCO TREFI,3039.60,20,21,21,21
516,LISTON DOBLE 18W BLANCO TREFI,4252.50,20,21,21,21
517,PANEL DE EMBUTIR 6W REDONDO CANDELA,1729.14,20,7,13,13
518,PANEL DE EMBUTIR 6W CUADRADO CANDELA,1830.57,20,7,13,13
519,PANEL DE EMBUTIR 12W REDONDO CANDELA,2440.76,20,7,13,13
520,PANEL DE EMBUTIR 12W CUADRADO CANDELA,2666.16,20,7,13,13
521,PANEL DE EMBUTIR 18w REDONDO CANDELA,3038.07,20,7,13,13
522,PANEL DE EMBUTIR 18W CUADRADO CANDELA,3525.90,20,7,13,13
523,PANEL DE EMBUTIR 24W REDONDO CANDELA,5742.87,20,7,13,13
524,PANEL DE EMBUTIR 24W CUADRADO CANDELA,6380.43,20,7,13,13
525,PANEL DE EMBUTIR 6W REDONDO SICA,2158.80,20,7,8,8
526,PANEL DE EMBUTIR 6W CUADRADO SICA,2158.80,20,7,8,8
527,PANEL DE EMBUTR 12W REDONDO SICA,3158.40,20,7,8,8
528,PANEL DE EMBUTIR 12W CUADRADO SICA,3158.40,20,7,8,8
529,PANEL DE EMBUTIR 18W REDONDO SICA,4401.60,20,7,8,8
530,PANEL DE EMBUTIR 18W CUADRADO SICA,4401.60,20,7,8,8
531,PANEL DE EMBUTIR 24W CUADRADO SICA,8290.80,20,7,8,8
532,PLAFON EXT 6W REDONDO CANDELA,2244.92,20,7,13,13
533,PLAFON EXT 6W CUADRADO CANDELA,2353.59,20,7,13,13
534,PLAFON EXT 12W REDONDO CANDELA,3028.93,20,7,13,13
535,PLAFON EXT 12W CUADRADO CANDELA,3224.54,20,7,13,13
536,PLAFON EXT 18W REDONDO CANDELA,3640.21,20,7,13,13
537,PLAFON EXT 18W CUADRADO CANDELA,4081.35,20,7,13,13
538,PLAFON EXT 24W REDONDO CANDELA,6152.56,20,7,13,13
539,PLAFON EXT 24W CUADRADO CANDELA,7074.74,20,7,13,13
540,PLAFON EXT 6W REDONDO SICA,2704.80,20,7,8,8
541,PLAFON EXT 6W CUADRADO SICA,2704.80,20,7,8,8
542,PLAFON EXT 12W REDONDO SICA,3696.00,10,7,8,8
543,PLAFON EXT 12W CUADRADO SICA,3696.00,10,7,8,8
544,PLAFON EXT 18W REDONDO SICA,5006.40,10,7,8,8
545,PLAFON EXT 18W CUADRADO SICA,5006.40,10,7,8,8
546,PLAFON EXT 24W CUADRADO SICA,8248.80,10,7,8,8
547,PLAFON EXT 18W REDONDO COLORES PASTEL STARBOX,8165.60,20,7,2,2
548,PLAFON EXT 18W REDONDO BLANCO TREFI,8165.60,0,7,21,21
549,TERMICA UNIPOLAR 10A SICA,1805.00,12,16,8,8
550,TERMICA UNIPOLAR 15A SICA,1805.00,12,16,8,8
551,TERMICA UNIPOLAR 20A SICA,1805.00,12,16,8,8
552,TERMICA UNIPOLAR 25A SICA,1805.00,12,16,8,8
553,TERMICA UNIPOLAR 32A SICA,1805.00,12,16,8,8
554,TERMICA UNIPOLAR 40A SICA,2598.30,12,16,8,8
555,TERMICA UNIPOLAR 50A SICA,2598.30,12,16,8,8
556,TERMICA UNIPOLAR 63A SICA,2598.30,12,16,8,8
557,TERMICA BIPOLAR 10A SICA,3632.25,6,16,8,8
558,TERMICA BIPOLAR 15A SICA,3632.25,6,16,8,8
559,TERMICA BIPOLAR 20A SICA,3632.25,6,16,8,8
560,TERMICA BIPOLAR 25A SICA,3632.25,6,16,8,8
561,TERMICA BIPOLAR 32A SICA,3632.00,6,16,8,8
562,TERMICA BIPOLAR 40A SICA,4843.00,6,16,8,8
563,TERMICA BIPOLAR 63A SICA,7186.50,6,16,8,8
564,DISYUNTOR 2X25 SICA,14479.00,100,16,8,8
565,DISYUNTOR 2X40 SICA,15706.35,100,16,8,8
566,DISYUNTOR 2X63 SICA,16733.40,0,16,8,8
567,TERMICA UNIPOLAR 10A JELUZ,1993.60,12,16,23,23
568,TERMICA UNIPOLAR 15A JELUZ,1993.60,12,16,23,23
569,TERMICA UNIPOLAR 20A JELUZ,1993.60,12,16,23,23
570,TERMICA UNIPOLAR 25A JELUZ,1993.60,12,16,23,23
571,TERMICA UNIPOLAR 32A JELUZ,1993.60,12,16,23,23
572,TERMICA UNIPOLAR 40A JELUZ,2197.60,12,16,23,23
573,TERMICA UNIPOLAR 63A JELUZ,2197.60,12,16,23,23
574,TERMICA BIPOLAR 10A JELUZ,3985.20,6,16,23,23
575,TERMICA BIPOLAR 15A JELUZ,3985.20,6,16,23,23
576,TERMICA BIPOLAR 20A JELUZ,3985.20,6,16,23,23
577,TERMICA BIPOLAR 25A JELUZ,3985.20,6,16,23,23
578,TERMICA BIPOLAR 32A JELUZ,3985.20,6,16,23,23
579,TERMICA BIPOLAR 40A JELUZ,4395.20,6,16,23,23
580,TERMICA BIPOLAR 63A JELUZ,4395.20,6,16,23,23
581,TERMICA TRIPOLAR 10A JELUZ,5986.00,4,16,23,23
582,TERMICA TRIPOLAR 15A JELUZ,5986.00,4,16,23,23
583,TERMICA TRIPOLAR 20A JELUZ,5986.00,4,16,23,23
584,TERMICA TRIPOLAR 25A JELUZ,5986.00,4,16,23,23
585,TERMICA TRIPOLAR 32A JELUZ,5986.00,4,16,23,23
586,TERMICA TRIPOLAR 50A JELUZ,6593.00,4,16,23,23
587,TERMICA TRIPOLAR 63A JELUZ,6593.00,4,16,23,23
588,TERMICA TETRAPOLAR 10A JELUZ,7962.20,3,16,23,23
589,TERMICA TETRAPOLAR 15A JELUZ,7962.20,3,16,23,23
590,TERMICA TETRAPOLAR 20A JELUZ,7962.20,3,16,23,23
591,TERMICA TETRAPOLAR 25A JELUZ,7962.20,3,16,23,23
592,TERMICA TETRAPOLAR 32A JELUZ,7962.20,3,16,23,23
593,TERMICA TETRAPOLAR 40A JELUZ,8782.20,3,16,23,23
594,TERMICA TETRAPOLAR 50A JELUZ,8782.20,3,16,23,23
595,TERMICA TETRAPOLAR 63A JELUZ,8782.20,3,16,23,23
596,DISYUNTOR 2X25 JELUZ,16346.00,100,16,23,23
597,DISYUNTOR 2X40 JELUZ,16342.60,100,16,23,23
598,DISYUNTOR 2X63 JELUZ,16342.60,0,16,23,23
599,DISYUNTOR 4X25 JELUZ,17914.40,0,16,23,23
600,DISYUNTOR 4X40 JELUZ,17914.40,0,16,23,23
601,CAJA DIN 8B EMB0EXT SICA,2226.06,2,8,8,8
602,CAJA DIN 12B EMB0EXT SICA,2952.45,2,8,8,8
603,CAJA DIN 24B EMB0EXT SICA,6866.79,1,8,8,8
604,CAJA DIN 36B EMB0EXT SICA,11616.00,1,8,8,8
605,CAJA DIN 1A2B STARBOX,553.31,34,8,2,2
606,CAJA DIN 2A4B STARBOX,804.00,15,8,2,2
607,CAJA DIN 4A8B STARBOX,1587.00,8,8,2,2
608,CAJA DIN 8A12B STARBOX,2900.50,6,8,2,2
609,CAJA DIM 1A2B TAAD,565.30,144,8,126,126
610,CAJA DIM 2A4B TAAD,831.40,72,8,126,126
611,CAJA DIM 4A8B TAAD,1660.40,36,8,126,126
612,CAJA DIM 8A12B TAAD,3465.70,18,8,126,126
613,CAJA DIM 2B CIOCCA PLAST,1237.30,80,8,6,6
614,CAJA DIM 4B CIOCCA PLAST,2474.60,42,8,6,6
615,CAJA DIM 8B CIOCCA PLAST,3850.00,28,8,6,6
616,CAJA DIM 16B CIOCCA PLAST,7700.00,14,8,6,6
617,CAJA DIM 2B EXT CIOCCA PLAST,1237.30,80,8,6,6
618,ADAPTADOR RIEL DIN MODULO SIMPLE CIOCCA PLAST,163.00,40,8,6,6
619,ADAPTADOR RIEL DIN MODULO DOBLE CIOCCA PLAST,208.00,20,8,6,6
620,CANILLA 1/2 TG,1552.54,120,20,16,16
621,CANILLA 3/4 TG,1940.56,120,20,16,16
622,CANILLA 1/2 C/ROSCA GYNIPLAS,823.14,50,20,16,16
623,CANILLA 3/4 C/ROSCA GYNIPLAS,1007.32,50,20,16,16
624,CANILLA 1/2 NEXO PLAST,425.00,50,20,19,19
625,CANILLA 3/4 NEXO PLAST,445.00,50,20,19,19
626,CANILLA 1/2 MANGO AZUL GYNIPLAS,823.14,50,20,16,16
627,CANILLA 1/2 LAVAROPAS DOBLE CARGA NEXO PLAST,795.00,150,20,19,19
628,CANILLA 1/2 MANGO ROJO GYNIPLAS,891.73,50,20,16,16
629,ACOPLE 1/2 TG,642.47,200,20,16,16
630,ACOPLE 3/4 TG,692.95,200,20,16,16
631,ACOPLE 1 GYNIPLAS,1295.57,100,20,16,16
632,LLAVE 1/2 TG,1552.54,40,20,16,16
633,LLAVE 3/4 TG,2005.25,35,20,16,16
634,FAROL 6 CARAS PARA PILAR ZULUZ,6706.50,6,9,24,25
635,FAROL 4 CARAS PARA POSTE ZULUZ,6706.50,0,9,24,25
636,FAROL 4 CARAS SOPORTE ZULUZ,6706.50,6,9,24,25
637,FAROL 6 CARAS SOPORTE ZULUZ,6706.50,6,9,24,25
638,TULIPA C/SOPORTE ZULUZ,2482.00,30,9,24,25
639,TULIPA COLGANTE ZULUZ,2133.50,0,9,24,25
640,CAPELINA AMARILLA ZULUZ,2380.00,18,9,24,25
641,CAPELINA BLANCA ZULUZ,2380.00,18,9,24,25
642,CAPELINA NEGRA ZULUZ,2380.00,18,9,24,25
643,CAPELINA VERDE ZULUZ,2380.00,18,9,24,25
644,CAPELINA ROJA ZULUZ,2380.00,18,9,24,25
645,CAPELINA AZUL ZULUZ,2380.00,18,9,24,25
646,CAPELINA VIOLETA ZULUZ,2380.00,18,9,24,25
647,CAPELINA NARANJA ZULUZ,2380.00,18,9,24,25
648,TORTUGA REDONDA BLANCA ZULUZ,2006.00,30,9,24,25
649,TORTUGA REDONDA NEGRA ZULUZ,2006.00,30,9,24,25
650,TUBO CAMINERO,2482.00,0,9,24,25
651,TUBO CAMNERO C/ESTACA,2482.00,0,9,24,25
652,COLGANTE CHINO BLANCO STARBOX,4322.80,5,9,2,2
653,COLGANTE CHINO NEGRO STARBOX,4322.80,5,9,2,2
654,COLGANTE CHINO AZUL STARBOX,4562.50,5,9,2,2
655,COLGANTE CHINO ROJO STARBOX,4562.50,5,9,2,2
656,COLGANTE CHINO AMBAR STARBOX,4562.50,5,9,2,2
657,COLGANTE CHINO FLUO VERDE STARBOX,4562.50,5,9,2,2
658,COLGANTE CHINO FLUO NARANJA STARBOX,4562.50,5,9,2,2
659,COLGANTE CHINO FLUO AMARILLO STARBOX,4562.50,5,9,2,2
660,COLGANTE CAMPANA BLANCO STARBOX,4018.00,5,9,2,2
661,COLGANTE CAMPANA NEGRO STARBOX,4018.00,5,9,2,2
662,COLGANTE CAMPANA AZUL STARBOX,4215.06,5,9,2,2
663,COLGANTE CAMPANA ROJO STARBOX,4215.06,5,9,2,2
664,COLGANTE CAMPANA AMBAR STARBOX,4215.06,5,9,2,2
665,COLGANTE CAMPANA FLUO VERDE STARBOX,4215.06,5,9,2,2
666,COLGANTE CAMPANA FLUO NARANJA STARBOX,4215.06,5,9,2,2
667,COLGANTE CAMPANA FLUO AMARILLO STARBOX,4215.06,5,9,2,2
668,COLGANTE TULIPAN BLANCO STARBOX,2194.00,20,9,2,2
669,COLGANTE TULIPAN NEGRO STARBOX,2194.00,20,9,2,2
670,CAJA DE CHAPA OCTOGONAL,185.00,120,10,5,5
671,CAJA DE CHAPA RECTANGULAR,185.00,120,10,5,5
672,CAJA DE CHAPA MIGNON,185.00,200,10,5,5
673,CAJA PLASTICA OCTOGONAL GRIS STARBOX,233.00,50,10,2,2
674,CAJA PLASTICA RECTANGULAR GRIS STARBOX,233.00,60,10,2,2
675,TAPA CIEGA OCTOGONAL,64.60,100,10,5,5
676,TAPA CIEGA RECTANGULAR,87.00,100,10,5,5
677,PROTECTOR PONCHITO MIG,55.20,100,10,4,5
678,RODILLO CHICO,264.42,100,24,10,10
679,RODILLO MEDIANO,280.80,100,24,10,10
680,RODILLO GRANDE,305.50,100,24,10,10
681,RODILLO FORRADO CHICO,279.50,100,24,10,10
682,RODILLO FORRADO MEDIANO,312.00,100,24,10,10
683,RODILLO FORRADO GRANDE,348.40,100,24,10,10
684,RODILLO EPOXI 22/40,1094.70,40,24,10,10
685,RODILLO EPOXI BLACK 17/40,1147.00,50,24,10,10
686,RODILLO ANTIGOTA 22/40,1224.41,40,24,10,10
687,RODILLO ANTIGOTA 10/40,941.16,60,24,10,10
688,RODILLO SIMILLANA 22/40,1207.49,40,24,10,10
689,RODILLO SIMILLANA 10/40,943.20,60,24,10,10
690,RODILLO CUERO SILVER 22/40,2357.80,40,24,10,10
691,RODILLO CUERO GOLD 22/40,2608.20,40,24,10,10
692,RODILLO PREMIUM ANTIGOTA 17/40,1147.00,50,24,10,10
693,RODILLO EPOXI N°5,212.25,100,24,10,10
694,RODILLO EPOXI N°8,229.34,100,24,10,10
695,RODILLO EPOXI N°11,238.21,100,24,10,10
696,RODILLO EPOXI BLACK N°11,337.46,100,24,10,10
697,RODILLO ANTIGOTA N°5,282.61,100,24,10,10
698,RODILLO ANTIGOTA N°8,335.47,100,24,10,10
699,RODILLO ANTIGOTA N°11,337.46,100,24,10,10
700,CAJA ESTANCA 75X75X35 TAAD,727.02,36,10,126,5
701,CAJA ESTANCA 75X75X55 TAAD,824.00,24,10,126,5
702,CAJA ESTANCA 90X90X55 TAAD,969.25,36,10,126,5
703,CAJA ESTANCA 90X90X75 TAAD,1114.84,24,10,126,5
704,CAJA ESTANCA 115X115X50 TAAD,1163.20,36,10,126,5
705,CAJA ESTANCA 115X115X80 TAAD,1357.07,24,10,126,5
706,CAJA ESTANCA 115X115X110 TAAD,1551.00,18,10,126,5
707,CAJA ESTANCA 165X125X80 TAAD,3434.70,12,10,126,5
708,CAJA ESTANCA 110X110X50 STARBOX,971.00,24,10,126,5
709,CAJA ESTANCA 90X90X55 STARBOX,943.30,32,10,126,5
710,CAJA ESTANCA 90X90X75 STARBOX,996.23,18,10,126,5
711,CORRUGADO ECO BLANCO 3/4 OVRA,2254.10,10,10,11,11
712,CORRUGADO ECO BLANCO 7/8 OVRA,3131.50,5,10,11,11
713,CORRUGADO ECO BLANCO 1 OVRA,4196.20,5,10,11,11
714,CORRUGADO NORMA BLANCO 101/4 OVRA,14755.04,0,10,11,11
715,CORRUGADO NORMA BLANCO 101/2 OVRA,17706.05,0,10,11,11
716,CORRUGADO NORMA BLANCO 3/4 OVRA,5404.07,0,10,11,11
717,CORRUGADO NORMA BLANCO 7/8 OVRA,7008.60,0,10,11,11
718,CORRUGADO NORMA BLANCO 1 OVRA,8484.10,0,10,11,11
719,CORRUGADO NARANJA 3/4 OVRA,3154.80,0,10,11,11
720,CORRUGADO NARANJA 7/8 OVRA,4593.63,0,10,11,11
721,CORRUGADO NARANJA 1 OVRA,5828.50,0,10,11,11
722,CORRUGADO GRIS 3/4 OVRA,3882.30,5,10,11,11
723,CORRUGADO GRIS 7/8 OVRA,5175.40,5,10,11,11
724,CORRUGADO GRIS 1 OVRA,6469.50,5,10,11,11
725,UNION 3/4 OVRA,54.00,100,10,11,11
726,UNION 7/8 OVRA,68.00,100,10,11,11
727,UNION 1 OVRA,81.16,100,10,11,11
728,UNION 1 1/4 OVRA,487.00,0,10,11,11
729,UNION 1 1/2 OVRA,538.60,0,10,11,11
730,CONECTOR 3/4 OVRA,41.30,100,10,11,11
731,CONECTOR 7/8 OVRA,47.21,100,10,11,11
732,CONECTOR 1 OVRA,50.17,100,10,11,11
733,CONECTOR 1 1/4 OVRA,259.70,0,10,11,11
734,CONECTOR 1 1/2 OVRA,413.14,0,10,11,11
735,CURVA 3/4 OVRA,211.00,100,10,11,11
736,CURVA 7/8 OVRA,236.08,100,10,11,11
737,CURVA 1 OVRA,278.90,100,10,11,11
738,CAÑO 3/4 X METRO SICA,309.90,51,10,8,8
739,CAÑO 7/8 X METRO SICA,403.03,51,10,8,8
740,CAÑO 1 X METRO SICA,438.18,51,10,8,8
741,UNION 3/4 SICA,102.52,100,10,8,8
742,UNION 7/8 SICA,120.09,100,10,8,8
743,UNION 1 SICA,134.15,100,10,8,8
744,CONECTOR 3/4 SICA,103.10,100,10,8,8
745,CONECTOR 7/8 SICA,113.65,100,10,8,8
746,CONECTOR 1 SICA,156.41,80,10,8,8
747,CURVA 3/4 SICA,183.94,50,10,8,8
748,CURVA 7/8 SICA,207.96,50,10,8,8
749,CURVA 1 SICA,260.10,50,10,8,8
750,GRAMPA 3/4 0 7/8 SICA,123.02,200,10,8,8
751,GRAMPA 1 SICA,158.17,150,10,8,8
752,GRAMPA 1 1/4 SICA,358.51,100,10,8,8
753,CABLE CANAL 14X7 X METRO TAAD,215.50,100,10,126,5
754,CABLE CANAL 18X21 X METRO TAAD,505.02,50,10,126,5
755,CABLE CANAL 20X10 X METRO TAAD,275.12,100,10,126,5
756,CABLE CANAL 27X30 X METRO TAAD,908.15,32,10,126,5
757,CABLE CANAL 14X7 X METRO KALOP,318.40,100,10,134,5
758,CABLE CANAL 20X10 X METRO KALOP,420.61,100,10,134,5
759,CABLE CANAL 18X21 X METRO KALOP,717.33,50,10,134,5
760,CABLE CANAL 27X30 X METRO KALOP,1181.80,32,10,134,5
761,CAJA CABLE CANAL ZULUZ,331.50,250,10,24,5
762,CAJA CABLE CANAL ALTA ZULUZ,433.50,200,10,24,5
763,BUSCAPOLO SANTORO CHICO,583.00,12,20,5,5
764,BUSCAPOLO SANTORO MEDIANO,653.30,12,20,5,5
765,BUSCAPOLO SANTORO GRANDE,838.50,12,20,5,5
766,BUSCAPOLO 19CM SICA,1278.80,20,20,8,8
767,BUSCAPOLO 14CM SICA,1151.38,20,20,8,8
768,CINTA METRICA 3MTS,1190.00,12,20,19,19
769,CINTA METRICA 5MTS,1540.00,12,20,19,19
770,"CINTA METRICA 7,5MTS",2800.00,10,20,19,19
771,CINTA METRICA 10MTS,3570.00,10,20,19,19
772,CINTA PASACABLE 7MTS ECO,1140.90,50,20,5,5
773,CINTA PASACABLE 10MTS ECO,1258.77,25,20,5,5
774,CINTA PASACABLE 15MTS ECO,1479.90,25,20,5,5
775,CINTA PASACABLE 20MTS ECO,1731.40,0,20,5,5
776,CINTA PASACABLE ACERO 7M ALUMINE,3166.56,0,20,26,26
777,CINTA PASACABLE ACERO 10M ALUMINE,4062.60,0,20,26,26
778,CINTA PASACABLE ACERO 15M ALUMINE,5588.64,0,20,26,26
779,CINTA PASACABLE NYLON 10M ALUMINE,5458.00,0,20,26,26
780,CINTA PASACABLE NYLON 15M ALUMINE,7254.36,0,20,26,26
781,CINTA PASACABLE NYLON 20M ALUMINE,9155.52,0,20,26,26
782,SPOT DE METAL DIRECCIONABLE GIRASOLES,805.00,40,14,19,14
783,SPOT DE METAL DIRECCIONABLE TREFILIGHT,1500.00,40,14,17,17
784,CUERPO SPOT DE PLASTICO TREFILIGHT,1166.00,40,14,17,17
785,REP ARO CELESTE TREFILIGHT,291.50,80,14,17,17
786,REP ARO NEGRO TREFILIGHT,291.50,80,14,17,17
